1,1,,26,PAST,0.0,0.0,,,,131.07,,0.0,0.0,,,,,,,,,,,,,2035.0,36.21,36.29,0.0,105.27,0.0,0.0,0.31,167.49,2.3,0.08,32.53,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,27,PAST,0.0,0.0,,,,63.1,,0.0,0.0,,,,,,,,,,,,,2036.0,38.36,66.0,49.71,98.69,4.44,0.41,0.36,175.33,2.49,0.07,43.95,0.03,2.83,3.18,0.35,0.35,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,28,PAST,0.0,0.0,,,,113.8,,0.0,0.0,,,,,,,,,,,,,2037.0,31.94,52.87,0.0,118.43,2.15,0.15,0.29,173.25,2.4,0.08,29.43,44.16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,29,PAST,0.0,0.0,,,,59.71,,0.0,0.0,,,,,,,,,,,,,2038.0,29.86,103.12,3.4,119.72,11.04,0.25,0.28,173.07,2.42,0.09,34.98,0.01,0.53,0.6,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,30,PAST,0.0,0.0,,,,93.91,,0.0,0.0,,,,,,,,,,,,,2039.0,27.43,74.9,18.22,114.52,5.07,0.23,0.27,172.37,2.39,0.15,29.99,0.05,5.03,5.65,0.64,0.63,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,2,PAST,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.75,,,43.63,,,3.93,0.0,2041.0,53.83,53.65,59.86,130.61,0.0,16.66,2.31,153.88,0.07,61.62,0.0,0.0,,,,,,,,,,,
1,1,,3,PAST,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.01,,,0.18,0.18,2042.0,30.77,46.93,116.82,117.14,0.0,9.44,1.1,159.47,0.03,57.91,1.22,1.37,,,,,,,,,,,
1,1,,4,PAST,0.0,0.0,,,,11.19,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.87,,,45.5,,,0.0,0.0,2043.0,44.46,111.83,24.58,111.98,0.2,1.58,0.2,157.93,0.07,27.28,0.0,0.0,,,,,,,,,,,
1,1,,5,PAST,0.0,0.0,,,,1.44,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.99,,,45.5,,,0.0,0.0,2044.0,33.64,138.97,41.13,111.72,2.07,0.19,0.08,159.69,0.12,37.89,0.0,0.0,,,,,,,,,,,
1,1,,6,PAST,0.0,0.0,,,,15.38,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.07,,,0.03,,,0.36,0.36,2045.0,46.4,85.56,44.34,112.4,0.0,0.0,0.07,163.76,0.07,48.56,2.64,2.97,,,,,,,,,,,
1,1,,7,PAST,0.0,0.0,,,,47.6,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.12,,,44.16,,,0.0,0.0,2046.0,41.94,88.64,20.59,115.48,1.36,0.09,0.11,165.02,0.04,35.28,0.0,0.0,,,,,,,,,,,
1,1,,8,PAST,0.0,0.0,,,,78.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.23,,,0.01,,,0.08,0.08,2047.0,39.94,6.57,60.44,132.42,1.96,0.14,0.15,166.19,0.08,45.7,0.53,0.6,,,,,,,,,,,
