1,1,,8,PAST,0.0,0.0,,,,54.09,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.08,,0.01,,,,,,,,,,,,,,,,,,0.08,0.08,2077.0,47.79,30.23,33.96,133.44,4.08,0.04,0.15,172.19,2.41,49.01,0.53,0.6
1,1,,9,PAST,0.0,0.0,,,,89.53,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.07,,0.04,,,,,,,,,,,,,,,,,,0.56,0.55,2078.0,45.68,80.27,0.0,100.77,7.65,0.31,0.14,172.78,2.32,45.29,4.15,4.66
1,1,,10,PAST,0.0,0.0,,,,138.7,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.08,,0.02,,,,,,,,,,,,,,,,,,0.24,0.24,2079.0,41.85,55.48,0.0,81.78,4.56,0.17,0.31,174.17,2.46,41.07,1.71,1.92
1,1,,11,PAST,0.0,0.0,,,,68.51,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.07,,,,,,,,,,,,,,,,,,1.02,1.02,2080.0,36.19,111.92,0.0,103.04,24.05,0.03,0.49,173.84,2.5,44.38,7.0,7.85
1,1,,12,PAST,0.0,0.0,,,,83.15,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.06,,0.05,,,,,,,,,,,,,,,,,,0.68,0.67,2081.0,43.53,95.14,0.0,94.74,17.4,0.0,0.62,175.34,2.57,39.22,4.54,5.09
1,1,,13,PAST,0.0,0.0,,,,110.4,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.08,,0.04,,,,,,,,,,,,,,,,,,0.63,0.63,2082.0,44.84,40.54,0.0,117.91,18.57,0.0,0.75,175.44,2.63,40.99,4.23,4.75
1,1,,14,PAST,0.0,0.0,,,,108.19,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.09,,0.09,,,,,,,,,,,,,,,,,,1.4,1.39,2083.0,48.38,84.87,6.8,88.1,8.25,0.04,1.03,178.57,2.74,50.36,9.29,10.42
1,1,,15,PAST,0.0,17.78,,,,170.57,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,2084.0,18.9,57.09,0.0,72.14,61.38,0.02,0.97,174.2,2.62,25.01,0.0,0.0
1,1,,16,PAST,0.0,10.34,,,,199.24,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.09,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,2085.0,20.48,0.0,0.0,95.54,82.14,0.0,1.11,168.79,2.51,7.68,0.0,0.0
1,1,,17,PAST,0.0,15.82,,,,152.35,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.06,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,2086.0,32.63,3.35,0.0,116.04,88.94,0.76,0.91,165.88,2.43,12.83,0.0,0.0
1,1,,18,PAST,0.0,19.87,,,,131.47,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.06,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,2087.0,37.19,43.94,0.0,92.32,39.01,0.48,0.86,164.38,2.38,16.54,0.0,0.0
1,1,,19,PAST,0.0,0.0,,,,58.87,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.07,,0.0,,,,,,,,,,,,,,,,,,0.03,0.03,2088.0,44.26,111.92,0.48,96.13,0.32,0.04,0.49,169.32,2.33,31.22,0.23,0.25
1,1,,20,PAST,0.0,0.0,,,,105.54,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.08,,0.0,,,,,,,,,,,,,,,,,,0.06,0.06,2089.0,33.75,106.74,10.49,68.86,1.84,0.26,0.42,170.91,2.32,32.75,0.39,0.44
1,1,,21,PAST,0.0,0.0,,,,34.64,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.06,,0.06,,,,,,,,,,,,,,,,,,0.78,0.78,2090.0,16.98,157.83,0.0,96.95,28.82,3.19,1.26,167.38,2.39,24.16,5.81,6.52
1,1,,22,PAST,0.0,0.0,,,,141.09,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.06,,0.01,,,,,,,,,,,,,,,,,,0.11,0.11,2091.0,44.98,31.08,0.0,112.64,12.82,0.0,0.82,164.2,2.3,19.56,0.71,0.79
1,1,,23,PAST,0.0,0.0,,,,18.88,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.16,,43.63,,,,,,,,,,,,,,,,,,3.93,0.0,2092.0,55.22,95.35,72.51,99.96,5.93,0.74,0.87,167.81,2.36,40.19,0.0,0.0
1,1,,24,PAST,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.01,,,,,,,,,,,,,,,,,,0.18,0.18,2093.0,28.52,2.7,203.21,94.45,0.0,0.33,0.71,170.56,2.41,50.94,1.22,1.37
1,1,,25,PAST,0.0,0.0,,,,118.16,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.05,,45.5,,,,,,,,,,,,,,,,,,0.0,0.0,2094.0,41.76,54.0,0.0,99.68,4.85,0.0,0.58,170.18,2.39,33.35,0.0,0.0
1,1,,26,PAST,0.0,0.0,,,,104.04,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.09,,45.5,,,,,,,,,,,,,,,,,,0.0,0.0,2095.0,35.22,62.24,0.0,118.54,5.67,0.29,0.57,171.96,2.4,38.75,0.0,0.0
1,1,,27,PAST,0.0,0.0,,,,121.52,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.03,,,,,,,,,,,,,,,,,,0.35,0.35,2096.0,34.57,93.86,0.0,75.37,0.0,0.0,0.3,175.38,2.42,41.45,2.83,3.18
1,1,,28,PAST,0.0,0.0,,,,182.91,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.07,,44.16,,,,,,,,,,,,,,,,,,0.0,0.0,2097.0,25.13,30.91,0.0,91.68,35.34,0.21,0.5,171.46,2.42,24.72,0.0,0.0
1,1,,29,PAST,0.0,0.0,,,,163.59,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.08,,0.01,,,,,,,,,,,,,,,,,,0.08,0.08,2098.0,32.94,18.79,0.0,99.66,11.62,0.21,0.45,173.24,2.45,35.56,0.53,0.6
1,1,,30,PAST,0.0,0.0,,,,167.9,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.06,,0.05,,,,,,,,,,,,,,,,,,0.64,0.63,2099.0,33.39,36.02,0.0,79.14,34.25,0.1,0.49,170.38,2.43,31.31,5.03,5.65
