YEAR,MONTH,DAY,TMAX (°C),TMIN (°C),PRCP (mm)
1965,1,10,7.048,-10.477,0.0
1965,1,11,8.244,-6.872,0.0
1965,1,12,5.187,-2.411,0.551
1965,1,13,2.774,-1.712,0.026
1965,1,14,3.101,-10.506,0.0
1965,1,15,4.747,-11.262,0.0
1965,1,16,10.871,-5.627,0.0
1965,1,17,14.084,-8.034,0.0
1965,1,18,15.398,-4.723,0.0
1965,1,19,10.538,-0.791,0.0
1965,1,20,6.394,-13.385,0.0
1965,1,21,0.013,-15.363,0.0
1965,1,22,6.577,-8.235,0.0
1965,1,23,12.411,0.305,0.39
1965,1,24,7.624,-7.079,3.442
1965,1,25,1.541,-10.554,0.873
1965,1,26,0.969,-11.911,0.0
1965,1,27,-0.289,-9.763,4.12
1965,1,28,-6.84,-15.449,0.042
1965,1,29,-6.631,-14.663,0.0
1965,1,30,3.964,-10.263,0.0
1965,1,31,9.721,-6.997,0.0
1965,2,1,13.463,-5.594,0.0
1965,2,2,13.718,-5.498,0.0
1965,2,3,14.795,0.614,0.0
1965,2,4,19.115,2.99,0.0
1965,2,5,22.553,0.991,0.0
1965,2,6,25.153,8.791,0.0
1965,2,7,19.753,5.244,0.0
1965,2,8,16.2,2.09,0.0
1965,2,9,13.637,2.302,0.0
1965,2,10,11.281,5.089,9.974
1965,2,11,7.86,4.608,14.083
1965,2,12,11.782,-1.11,0.0
1965,2,13,13.362,1.884,0.059
1965,2,14,13.265,-3.032,0.0
1965,2,15,9.916,4.197,1.518
1965,2,16,16.498,8.263,0.0
1965,2,17,11.122,-2.705,0.0
1965,2,18,2.365,-5.187,1.218
1965,2,19,0.717,-10.775,0.175
1965,2,20,9.368,-9.387,0.0
1965,2,21,19.156,-3.355,0.0
1965,2,22,18.319,8.998,1.997
1965,2,23,12.554,-4.593,0.273
1965,2,24,6.085,-5.834,0.0
1965,2,25,2.683,-1.821,1.985
1965,2,26,18.148,2.389,5.044
1965,2,27,16.358,4.051,5.461
1965,2,28,14.515,3.808,2.937
1965,3,1,5.419,-2.281,0.099
1965,3,2,8.708,3.072,1.239
1965,3,3,11.669,2.391,5.516
1965,3,4,20.549,5.914,0.0
1965,3,5,18.637,3.286,0.135
1965,3,6,15.248,-3.461,0.773
1965,3,7,8.989,-4.136,0.0
1965,3,8,5.674,-5.486,1.788
1965,3,9,6.01,-5.089,8.423
1965,3,10,3.109,-4.651,0.011
1965,3,11,1.847,-5.255,0.0
1965,3,12,12.023,-5.163,0.0
1965,3,13,4.306,-9.41,0.0
1965,3,14,3.053,-8.228,0.0
1965,3,15,7.588,-2.883,0.0
1965,3,16,7.234,0.891,0.0
1965,3,17,11.453,-0.778,0.0
1965,3,18,12.623,1.762,0.0
1965,3,19,19.829,7.209,0.144
1965,3,20,15.961,9.084,0.785
1965,3,21,16.467,3.098,0.0
1965,3,22,9.212,-1.915,0.0
1965,3,23,10.062,-5.715,0.0
1965,3,24,14.328,-0.683,0.91
1965,3,25,17.448,4.457,0.0
1965,3,26,15.269,1.283,0.0
1965,3,27,9.056,0.122,0.0
1965,3,28,12.272,2.651,0.734
1965,3,29,21.17,7.202,6.568
1965,3,30,20.923,11.65,16.428
1965,3,31,22.87,8.298,0.0
1965,4,1,20.253,1.419,0.0
1965,4,2,23.443,6.375,0.0
1965,4,3,24.263,11.13,0.0
1965,4,4,28.935,12.267,0.186
1965,4,5,24.0,8.147,2.526
1965,4,6,19.237,5.486,2.104
1965,4,7,16.833,5.414,0.0
1965,4,8,20.409,3.739,0.0
1965,4,9,18.239,4.491,1.671
1965,4,10,12.006,1.027,0.0
1965,4,11,14.673,1.228,0.0
1965,4,12,18.452,-0.436,0.0
1965,4,13,23.374,10.116,0.654
1965,4,14,18.806,4.303,7.332
1965,4,15,14.09,2.024,2.178
1965,4,16,18.176,6.198,0.0
1965,4,17,17.937,7.598,11.738
1965,4,18,24.519,12.679,11.808
1965,4,19,24.866,11.603,6.347
1965,4,20,22.753,17.953,16.731
1965,4,21,25.665,14.899,16.824
1965,4,22,30.339,16.915,0.0
1965,4,23,29.05,10.342,0.307
1965,4,24,26.661,15.816,0.0
1965,4,25,30.372,17.619,0.378
1965,4,26,28.739,17.435,3.11
1965,4,27,25.452,18.039,10.559
1965,4,28,21.348,14.546,9.413
1965,4,29,22.437,14.642,10.631
1965,4,30,25.025,14.494,4.543
1965,5,1,21.931,6.203,0.0
1965,5,2,21.423,5.11,0.0
1965,5,3,19.407,5.078,0.0
1965,5,4,20.74,10.158,0.0
1965,5,5,24.13,10.307,0.078
1965,5,6,22.142,7.639,1.063
1965,5,7,23.633,10.215,3.307
1965,5,8,22.735,12.846,13.222
1965,5,9,22.944,11.335,14.097
1965,5,10,25.423,12.264,0.719
1965,5,11,25.546,14.746,6.726
1965,5,12,24.912,17.423,48.068
1965,5,13,23.186,17.968,6.378
1965,5,14,26.061,19.979,2.523
1965,5,15,27.671,19.781,0.104
1965,5,16,28.728,18.953,0.54
1965,5,17,29.051,16.206,0.0
1965,5,18,27.758,16.483,0.0
1965,5,19,27.538,11.578,0.0
1965,5,20,28.125,12.771,0.0
1965,5,21,24.561,15.694,7.133
1965,5,22,17.38,10.537,3.483
1965,5,23,19.424,9.582,0.0
1965,5,24,22.846,11.29,0.0
1965,5,25,26.382,12.787,0.0
1965,5,26,28.273,17.897,0.0
1965,5,27,27.83,12.979,0.099
1965,5,28,28.823,18.732,0.0
1965,5,29,28.389,18.025,0.0
1965,5,30,27.528,16.292,0.0
1965,5,31,26.707,15.419,0.0
1965,6,1,27.973,16.828,0.0
1965,6,2,28.833,17.812,0.0
1965,6,3,29.389,18.137,0.024
1965,6,4,30.485,17.795,0.0
1965,6,5,30.19,20.112,0.0
1965,6,6,30.309,19.266,0.034
1965,6,7,29.917,17.126,1.459
1965,6,8,30.827,17.991,1.981
1965,6,9,32.254,20.482,0.0
1965,6,10,32.073,20.401,0.147
1965,6,11,31.394,21.607,0.0
1965,6,12,32.324,16.71,0.0
1965,6,13,31.84,19.381,2.263
1965,6,14,32.039,17.022,0.057
1965,6,15,32.696,18.964,0.045
1965,6,16,33.521,21.539,2.288
1965,6,17,32.889,20.525,8.512
1965,6,18,32.941,20.063,0.695
1965,6,19,33.518,23.002,2.786
1965,6,20,31.296,20.746,12.378
1965,6,21,29.922,16.931,0.0
1965,6,22,31.271,18.967,0.031
1965,6,23,32.162,19.037,0.903
1965,6,24,34.553,21.71,0.307
1965,6,25,35.1,19.618,1.397
1965,6,26,31.684,20.748,0.0
1965,6,27,32.037,20.213,0.007
1965,6,28,32.513,18.546,0.0
1965,6,29,31.328,19.694,0.0
1965,6,30,31.916,19.415,0.0
1965,7,1,31.801,18.535,0.0
1965,7,2,32.538,21.149,0.0
1965,7,3,33.041,20.635,0.0
1965,7,4,35.174,18.667,0.0
1965,7,5,35.311,22.807,0.0
1965,7,6,38.457,21.31,0.0
1965,7,7,37.04,18.842,0.0
1965,7,8,31.945,17.474,0.0
1965,7,9,31.181,10.689,0.0
1965,7,10,30.949,12.289,0.0
1965,7,11,32.098,12.348,0.018
1965,7,12,35.634,15.233,0.0
1965,7,13,34.592,18.298,0.208
1965,7,14,35.805,18.828,0.0
1965,7,15,36.489,19.892,0.0
1965,7,16,34.756,18.082,14.699
1965,7,17,32.81,17.412,0.51
1965,7,18,31.975,17.853,0.72
1965,7,19,33.716,20.24,0.137
1965,7,20,36.358,23.141,21.37
1965,7,21,37.463,21.432,1.633
1965,7,22,33.952,22.187,2.642
1965,7,23,31.847,16.821,0.0
1965,7,24,31.942,13.426,0.0
1965,7,25,34.766,14.815,3.207
1965,7,26,26.378,21.657,39.855
1965,7,27,24.354,21.933,59.438
1965,7,28,27.161,22.267,44.111
1965,7,29,27.513,20.884,14.509
1965,7,30,25.034,14.907,0.0
1965,7,31,27.283,15.511,0.0
1965,8,1,27.842,16.156,0.0
1965,8,2,30.298,18.928,3.915
1965,8,3,29.143,21.34,22.739
1965,8,4,31.648,20.239,5.184
1965,8,5,32.899,19.725,12.11
1965,8,6,26.277,15.213,16.924
1965,8,7,28.575,17.312,22.975
1965,8,8,27.36,17.305,23.312
1965,8,9,28.673,17.223,0.0
1965,8,10,27.984,15.835,0.0
1965,8,11,29.864,15.733,0.286
1965,8,12,28.32,14.883,0.0
1965,8,13,30.163,15.603,0.0
1965,8,14,30.52,15.892,0.0
1965,8,15,30.126,15.776,0.0
1965,8,16,28.956,18.721,5.457
1965,8,17,26.475,15.108,4.013
1965,8,18,26.465,17.134,0.0
1965,8,19,28.217,17.495,0.0
1965,8,20,30.847,18.497,0.0
1965,8,21,32.541,20.595,0.0
1965,8,22,35.7,20.141,0.0
1965,8,23,36.106,19.868,0.0
1965,8,24,35.453,20.554,0.0
1965,8,25,34.702,19.892,0.0
1965,8,26,32.174,20.417,0.0
1965,8,27,33.543,20.628,0.0
1965,8,28,33.791,21.516,0.0
1965,8,29,35.452,20.894,0.0
1965,8,30,34.86,22.496,0.343
1965,8,31,35.353,20.348,11.822
1965,9,1,35.003,18.299,6.702
1965,9,2,35.189,20.938,0.0
1965,9,3,32.806,20.127,0.0
1965,9,4,31.293,17.515,0.0
1965,9,5,32.067,16.342,0.0
1965,9,6,31.186,16.594,0.066
1965,9,7,30.294,17.406,0.0
1965,9,8,28.968,15.396,0.0
1965,9,9,29.242,17.878,0.0
1965,9,10,29.189,18.997,1.311
1965,9,11,30.818,16.734,1.872
1965,9,12,30.139,17.248,0.0
1965,9,13,30.932,21.826,0.0
1965,9,14,28.35,19.018,0.525
1965,9,15,22.501,13.77,0.242
1965,9,16,28.271,16.227,0.0
1965,9,17,31.182,16.574,0.874
1965,9,18,27.486,15.697,3.348
1965,9,19,21.612,12.104,0.0
1965,9,20,21.238,3.918,0.0
1965,9,21,23.255,8.634,0.0
1965,9,22,25.776,9.939,0.443
1965,9,23,32.485,19.876,0.066
1965,9,24,35.156,20.495,2.077
1965,9,25,31.432,19.669,30.371
1965,9,26,34.038,20.214,26.723
1965,9,27,30.76,20.486,4.112
1965,9,28,26.642,11.928,0.0
1965,9,29,30.698,15.532,0.0
1965,9,30,28.566,13.814,0.0
1965,10,1,29.914,17.269,0.0
1965,10,2,26.147,16.009,0.452
1965,10,3,28.526,12.928,0.609
1965,10,4,27.787,9.363,0.0
1965,10,5,28.093,11.467,0.0
1965,10,6,26.258,13.168,0.0
1965,10,7,23.001,10.928,0.0
1965,10,8,29.148,19.169,0.179
1965,10,9,23.111,7.746,0.0
1965,10,10,29.749,16.04,0.0
1965,10,11,30.3,18.189,0.0
1965,10,12,31.754,19.228,0.0
1965,10,13,26.364,2.886,3.896
1965,10,14,21.49,1.756,0.0
1965,10,15,23.579,2.381,0.0
1965,10,16,24.453,4.733,0.0
1965,10,17,23.897,3.197,0.0
1965,10,18,24.757,4.009,0.0
1965,10,19,26.245,4.916,0.0
1965,10,20,20.641,10.696,1.551
1965,10,21,20.823,8.356,2.711
1965,10,22,18.377,1.587,0.0
1965,10,23,19.904,2.078,0.0
1965,10,24,24.015,8.397,0.038
1965,10,25,15.643,-5.274,0.0
1965,10,26,14.383,-0.766,0.0
1965,10,27,11.468,-5.112,0.0
1965,10,28,15.287,-2.638,0.0
1965,10,29,17.566,-0.637,0.0
1965,10,30,15.461,1.471,0.0
1965,10,31,18.922,8.316,9.513
1965,11,1,13.309,1.612,0.868
1965,11,2,20.094,-0.048,0.0
1965,11,3,19.176,-2.091,0.0
1965,11,4,19.571,0.224,0.0
1965,11,5,21.448,4.109,0.0
1965,11,6,18.817,9.852,20.096
1965,11,7,17.616,8.301,2.131
1965,11,8,16.174,7.666,3.312
1965,11,9,19.293,15.291,6.9
1965,11,10,17.92,5.951,4.819
1965,11,11,7.511,-6.658,0.0
1965,11,12,7.561,0.026,10.87
1965,11,13,5.27,2.495,11.246
1965,11,14,3.314,-6.052,0.0
1965,11,15,9.899,-7.202,0.0
1965,11,16,16.134,2.635,0.0
1965,11,17,17.97,7.157,0.0
1965,11,18,18.382,6.482,0.0
1965,11,19,14.605,7.704,0.303
1965,11,20,16.488,7.918,0.0
1965,11,21,17.454,11.907,4.497
1965,11,22,15.635,-3.781,8.719
1965,11,23,5.887,-2.555,3.36
1965,11,24,5.039,-7.215,0.0
1965,11,25,5.202,-4.413,0.0
1965,11,26,6.526,1.485,11.704
1965,11,27,3.169,-1.084,9.035
1965,11,28,2.416,-8.413,0.0
1965,11,29,4.52,-7.782,0.0
1965,11,30,5.925,-1.638,0.0
1965,12,1,14.728,6.625,0.0
1965,12,2,11.921,6.157,20.815
1965,12,3,10.135,4.544,4.084
1965,12,4,9.17,5.342,1.231
1965,12,5,10.856,-1.227,0.0
1965,12,6,17.435,-1.124,0.0
1965,12,7,16.583,7.97,0.0
1965,12,8,15.848,4.737,0.713
1965,12,9,12.918,-4.135,0.0
1965,12,10,18.209,3.645,0.0
1965,12,11,12.716,-2.495,0.0
1965,12,12,14.935,-3.537,0.0
1965,12,13,16.402,2.06,5.139
1965,12,14,10.577,0.178,0.0
1965,12,15,9.879,-6.945,0.0
1965,12,16,16.754,0.79,0.0
1965,12,17,16.748,1.893,0.0
1965,12,18,16.272,3.349,0.0
1965,12,19,15.975,4.864,0.0
1965,12,20,17.552,1.225,0.0
1965,12,21,20.336,8.41,23.404
1965,12,22,19.266,-0.667,14.916
1965,12,23,17.078,-4.454,0.0
1965,12,24,11.686,-0.496,0.0
1965,12,25,9.983,-5.234,0.0
1965,12,26,8.583,-0.149,0.0
1965,12,27,5.752,-6.816,0.0
1965,12,28,10.933,-5.107,0.0
1965,12,29,15.917,-1.163,0.0
1965,12,30,14.295,-2.565,0.0
1965,12,31,12.083,2.72,8.035
1966,1,1,14.62,5.059,5.474
1966,1,2,14.26,2.605,0.0
1966,1,3,8.152,0.793,0.0
1966,1,4,14.774,6.754,0.532
1966,1,5,13.559,11.252,11.378
1966,1,6,13.274,8.194,17.043
1966,1,7,9.626,-3.029,0.0
1966,1,8,3.532,-8.492,0.0
1966,1,9,3.822,-4.062,2.503
1966,1,10,1.497,-5.776,2.899
1966,1,11,-3.061,-12.278,0.0
1966,1,12,-0.916,-10.951,0.0
1966,1,13,6.482,-7.174,0.0
1966,1,14,1.673,-7.599,0.0
1966,1,15,9.689,-6.793,0.0
1966,1,16,14.484,5.053,0.0
1966,1,17,8.304,2.765,7.062
1966,1,18,7.612,-0.216,1.834
1966,1,19,9.195,6.41,0.372
1966,1,20,9.564,0.84,0.271
1966,1,21,7.748,-0.125,0.0
1966,1,22,2.739,-2.808,0.0
1966,1,23,11.472,-4.3,0.0
1966,1,24,12.217,1.056,0.0
1966,1,25,16.512,3.893,0.0
1966,1,26,16.115,5.982,0.0
1966,1,27,13.198,8.202,0.0
1966,1,28,11.412,7.608,0.695
1966,1,29,11.744,7.743,0.0
1966,1,30,13.081,0.449,0.0
1966,1,31,12.934,3.569,1.625
1966,2,1,9.318,-4.5,0.93
1966,2,2,2.422,-12.881,0.0
1966,2,3,4.938,-8.703,0.0
1966,2,4,11.054,-2.496,0.0
1966,2,5,11.482,-1.152,0.0
1966,2,6,5.792,-6.649,0.0
1966,2,7,12.931,-0.279,0.0
1966,2,8,14.242,-1.975,0.0
1966,2,9,16.398,2.574,0.0
1966,2,10,13.439,2.053,0.0
1966,2,11,10.122,-6.03,0.0
1966,2,12,14.899,0.061,0.0
1966,2,13,17.012,-2.532,0.0
1966,2,14,20.21,-2.538,0.0
1966,2,15,16.733,3.613,0.0
1966,2,16,17.032,1.544,0.0
1966,2,17,16.103,6.472,0.042
1966,2,18,12.179,2.82,0.225
1966,2,19,7.65,1.657,5.037
1966,2,20,22.08,4.202,0.0
1966,2,21,17.431,3.12,0.0
1966,2,22,17.535,-3.03,0.0
1966,2,23,21.784,0.058,0.0
1966,2,24,22.505,3.971,0.0
1966,2,25,19.956,6.75,0.0
1966,2,26,23.765,12.008,0.0
1966,2,27,26.258,15.197,0.0
1966,2,28,25.14,14.73,0.0
1966,3,1,23.518,12.183,0.0
1966,3,2,23.215,10.967,0.0
1966,3,3,22.938,11.498,0.0
1966,3,4,22.818,15.417,0.0
1966,3,5,19.058,11.0,5.449
1966,3,6,17.775,13.439,11.347
1966,3,7,23.905,15.801,6.833
1966,3,8,17.173,13.03,0.958
1966,3,9,16.658,11.441,3.246
1966,3,10,16.794,12.137,10.907
1966,3,11,16.465,-1.346,0.656
1966,3,12,14.846,-0.67,0.076
1966,3,13,14.587,8.709,10.456
1966,3,14,13.079,4.89,2.344
1966,3,15,12.86,8.653,7.119
1966,3,16,12.843,2.506,7.97
1966,3,17,14.33,-1.416,0.072
1966,3,18,15.855,5.882,0.02
1966,3,19,20.388,7.972,2.317
1966,3,20,15.242,0.241,6.962
1966,3,21,10.102,-1.657,0.337
1966,3,22,15.696,-4.647,0.0
1966,3,23,23.743,7.696,0.0
1966,3,24,20.946,12.764,0.597
1966,3,25,19.032,1.992,0.0
1966,3,26,6.347,-6.27,0.0
1966,3,27,13.69,-5.911,0.0
1966,3,28,17.587,3.787,0.0
1966,3,29,19.924,9.52,0.056
1966,3,30,13.428,-1.322,0.0
1966,3,31,16.853,-1.253,0.0
1966,4,1,21.767,0.644,0.0
1966,4,2,25.092,2.594,0.0
1966,4,3,24.922,8.229,0.0
1966,4,4,22.703,5.264,0.071
1966,4,5,27.514,16.943,0.258
1966,4,6,22.405,14.04,2.293
1966,4,7,17.212,2.858,1.342
1966,4,8,23.671,5.328,4.184
1966,4,9,26.202,17.767,10.585
1966,4,10,22.185,14.125,8.832
1966,4,11,24.221,6.763,0.0
1966,4,12,18.685,6.824,7.098
1966,4,13,26.676,13.24,6.448
1966,4,14,27.217,18.032,3.723
1966,4,15,27.135,14.697,2.181
1966,4,16,28.098,14.118,0.0
1966,4,17,28.223,14.426,8.569
1966,4,18,23.464,8.717,0.0
1966,4,19,25.174,12.465,0.041
1966,4,20,26.504,13.903,0.25
1966,4,21,26.645,14.63,0.0
1966,4,22,28.055,14.825,0.0
1966,4,23,29.423,16.809,0.0
1966,4,24,26.968,17.841,0.68
1966,4,25,27.832,15.445,0.0
1966,4,26,29.241,16.521,0.0
1966,4,27,30.867,17.349,0.0
1966,4,28,30.742,18.609,0.0
1966,4,29,25.953,9.126,11.357
1966,4,30,13.566,7.928,3.401
1966,5,1,22.733,8.591,4.653
1966,5,2,30.151,16.793,0.0
1966,5,3,28.561,18.725,0.51
1966,5,4,23.43,10.645,0.0
1966,5,5,20.743,6.435,0.0
1966,5,6,21.572,7.95,0.027
1966,5,7,27.195,10.652,0.275
1966,5,8,23.156,11.878,3.184
1966,5,9,15.6,10.09,11.671
1966,5,10,18.514,9.75,0.851
1966,5,11,22.016,10.663,9.662
1966,5,12,25.084,14.782,9.849
1966,5,13,24.771,13.294,0.0
1966,5,14,23.565,11.267,0.0
1966,5,15,20.992,11.127,3.73
1966,5,16,19.913,14.489,11.278
1966,5,17,20.873,9.258,6.292
1966,5,18,24.141,11.443,0.0
1966,5,19,25.738,11.522,0.266
1966,5,20,28.676,16.895,4.711
1966,5,21,28.071,14.425,0.03
1966,5,22,30.96,14.63,0.033
1966,5,23,30.143,17.409,4.748
1966,5,24,29.677,17.992,0.0
1966,5,25,27.139,14.763,0.0
1966,5,26,25.958,9.889,1.196
1966,5,27,22.312,11.961,0.0
1966,5,28,24.537,10.024,0.0
1966,5,29,29.144,15.11,1.057
1966,5,30,29.801,17.126,0.0
1966,5,31,29.574,16.58,0.0
1966,6,1,29.947,18.182,18.013
1966,6,2,31.707,17.682,7.938
1966,6,3,30.179,17.932,16.425
1966,6,4,27.127,15.174,0.0
1966,6,5,27.332,13.916,7.347
1966,6,6,29.651,19.183,12.196
1966,6,7,26.567,14.731,2.999
1966,6,8,28.212,16.919,0.0
1966,6,9,30.484,15.135,0.0
1966,6,10,31.01,16.539,0.0
1966,6,11,32.493,14.961,0.0
1966,6,12,32.98,20.45,6.582
1966,6,13,30.445,19.584,5.735
1966,6,14,30.102,18.458,0.621
1966,6,15,31.227,17.466,1.54
1966,6,16,30.335,18.529,6.997
1966,6,17,30.502,16.772,0.576
1966,6,18,32.796,15.978,0.0
1966,6,19,33.709,21.914,0.0
1966,6,20,34.35,21.3,2.197
1966,6,21,33.992,19.4,28.398
1966,6,22,25.618,14.685,12.129
1966,6,23,29.229,15.26,0.0
1966,6,24,32.304,17.887,7.126
1966,6,25,33.162,17.941,4.284
1966,6,26,32.998,19.505,12.3
1966,6,27,30.368,19.685,4.377
1966,6,28,30.297,18.14,0.0
1966,6,29,30.139,21.314,28.901
1966,6,30,30.007,21.711,37.93
1966,7,1,30.927,20.145,2.936
1966,7,2,29.249,18.666,0.025
1966,7,3,30.291,17.958,0.0
1966,7,4,31.812,18.668,0.0
1966,7,5,33.224,19.17,0.0
1966,7,6,35.128,20.139,0.0
1966,7,7,35.434,20.715,0.0
1966,7,8,36.437,21.233,0.0
1966,7,9,38.345,21.897,0.0
1966,7,10,38.42,23.342,0.0
1966,7,11,35.76,21.335,0.166
1966,7,12,35.695,21.373,0.0
1966,7,13,32.388,19.963,0.67
1966,7,14,33.231,18.724,0.917
1966,7,15,33.624,21.399,0.157
1966,7,16,33.493,18.993,0.085
1966,7,17,34.436,20.836,0.0
1966,7,18,35.056,20.888,0.0
1966,7,19,32.77,20.616,0.017
1966,7,20,31.712,21.533,0.301
1966,7,21,31.202,18.988,0.0
1966,7,22,28.796,18.04,0.366
1966,7,23,31.399,21.873,17.511
1966,7,24,34.538,22.505,9.038
1966,7,25,35.03,23.71,3.083
1966,7,26,36.806,25.345,0.306
1966,7,27,35.471,22.743,0.128
1966,7,28,36.049,22.574,0.6
1966,7,29,36.163,23.195,0.0
1966,7,30,37.698,23.49,5.26
1966,7,31,37.055,20.088,17.527
1966,8,1,33.542,19.649,5.626
1966,8,2,35.179,20.235,0.31
1966,8,3,33.699,22.183,0.0
1966,8,4,35.183,21.983,0.0
1966,8,5,37.08,21.959,0.279
1966,8,6,36.273,21.89,0.304
1966,8,7,37.567,21.8,0.832
1966,8,8,37.428,20.066,0.199
1966,8,9,38.266,20.426,0.0
1966,8,10,38.168,23.428,0.161
1966,8,11,37.125,22.071,0.186
1966,8,12,32.519,17.783,0.166
1966,8,13,34.407,17.702,0.03
1966,8,14,34.96,25.397,0.0
1966,8,15,34.763,22.119,0.0
1966,8,16,33.121,22.443,0.0
1966,8,17,36.185,22.706,0.0
1966,8,18,37.518,23.087,0.0
1966,8,19,37.24,23.668,0.0
1966,8,20,37.518,22.678,0.0
1966,8,21,38.049,20.801,0.0
1966,8,22,38.232,21.569,0.0
1966,8,23,36.13,19.258,8.025
1966,8,24,33.473,13.737,15.338
1966,8,25,32.471,19.767,15.157
1966,8,26,27.647,18.13,3.178
1966,8,27,28.742,15.314,0.205
1966,8,28,36.241,20.883,2.921
1966,8,29,33.395,21.538,7.667
1966,8,30,31.977,21.232,0.0
1966,8,31,32.529,21.567,0.0
1966,9,1,34.681,23.221,0.0
1966,9,2,33.211,18.408,0.0
1966,9,3,34.148,20.921,0.0
1966,9,4,34.197,20.86,0.0
1966,9,5,33.791,19.662,0.0
1966,9,6,33.681,18.844,0.0
1966,9,7,33.176,18.695,0.0
1966,9,8,33.823,17.708,0.0
1966,9,9,34.678,15.169,0.0
1966,9,10,35.062,14.173,0.0
1966,9,11,34.325,15.073,0.0
1966,9,12,33.404,16.827,0.0
1966,9,13,31.597,16.416,0.0
1966,9,14,31.626,15.832,0.0
1966,9,15,33.301,18.576,0.0
1966,9,16,30.804,17.915,0.0
1966,9,17,31.859,18.687,0.171
1966,9,18,31.801,21.238,1.591
1966,9,19,29.257,19.833,8.782
1966,9,20,28.335,21.373,5.579
1966,9,21,29.451,18.263,0.206
1966,9,22,26.058,16.448,4.344
1966,9,23,22.12,16.901,14.834
1966,9,24,23.053,14.212,22.503
1966,9,25,14.154,5.21,0.155
1966,9,26,19.045,6.474,0.0
1966,9,27,20.768,4.322,0.0
1966,9,28,20.734,7.743,0.0
1966,9,29,22.649,18.172,9.963
1966,9,30,26.596,21.066,10.396
1966,10,1,23.022,16.745,0.0
1966,10,2,25.221,12.216,5.974
1966,10,3,11.535,-0.625,1.404
1966,10,4,19.139,7.209,0.0
1966,10,5,25.189,8.482,0.04
1966,10,6,27.874,11.477,0.0
1966,10,7,23.444,12.881,0.0
1966,10,8,21.842,8.466,0.0
1966,10,9,24.403,11.781,0.0
1966,10,10,32.928,17.069,0.0
1966,10,11,26.177,12.659,0.0
1966,10,12,20.892,5.14,0.0
1966,10,13,24.735,2.481,0.0
1966,10,14,26.725,14.776,2.482
1966,10,15,26.127,15.003,15.063
1966,10,16,19.498,7.243,0.0
1966,10,17,18.613,4.646,0.0
1966,10,18,20.298,14.333,0.0
1966,10,19,15.086,6.313,3.588
1966,10,20,19.262,14.712,9.017
1966,10,21,18.403,13.55,1.521
1966,10,22,21.509,15.417,0.422
1966,10,23,18.785,12.447,0.081
1966,10,24,17.578,15.491,4.814
1966,10,25,17.792,10.108,1.646
1966,10,26,20.49,3.641,0.0
1966,10,27,21.54,7.389,0.0
1966,10,28,15.035,4.396,0.346
1966,10,29,11.699,2.487,0.0
1966,10,30,18.204,0.362,0.0
1966,10,31,22.217,6.891,0.0
1966,11,1,17.17,-4.838,0.289
1966,11,2,8.08,-5.104,0.0
1966,11,3,8.169,-4.333,0.0
1966,11,4,8.75,6.114,3.073
1966,11,5,19.583,7.951,0.219
1966,11,6,19.489,10.45,0.0
1966,11,7,15.47,7.596,0.0
1966,11,8,15.248,1.49,0.0
1966,11,9,16.72,1.262,0.0
1966,11,10,16.054,6.644,0.0
1966,11,11,20.372,13.276,0.916
1966,11,12,25.904,15.492,0.0
1966,11,13,22.619,8.219,0.0
1966,11,14,20.693,9.483,0.328
1966,11,15,2.17,-7.751,0.0
1966,11,16,2.1,-6.703,0.003
1966,11,17,10.845,-5.394,0.454
1966,11,18,17.59,2.99,0.011
1966,11,19,8.805,-6.809,1.357
1966,11,20,4.306,-9.665,0.0
1966,11,21,6.356,-10.982,0.0
1966,11,22,12.195,-8.924,0.0
1966,11,23,16.998,0.241,0.0
1966,11,24,16.763,-0.126,0.425
1966,11,25,16.167,3.58,14.777
1966,11,26,2.364,-4.097,5.685
1966,11,27,-0.296,-7.601,0.0
1966,11,28,2.053,-4.159,0.0
1966,11,29,-0.705,-9.857,0.0
1966,11,30,8.131,-9.091,0.0
1966,12,1,7.816,-2.231,0.0
1966,12,2,3.858,-9.833,0.0
1966,12,3,9.889,-5.536,0.0
1966,12,4,16.758,3.773,0.0
1966,12,5,8.061,-6.587,0.0
1966,12,6,7.159,-7.05,0.0
1966,12,7,9.093,-0.423,0.0
1966,12,8,17.024,3.374,0.0
1966,12,9,11.165,-7.408,8.699
1966,12,10,-2.889,-14.257,1.865
1966,12,11,-7.939,-16.982,0.0
1966,12,12,-4.429,-10.249,0.306
1966,12,13,-3.371,-17.257,2.928
1966,12,14,-14.823,-26.012,0.0
1966,12,15,-8.285,-18.598,0.316
1966,12,16,-13.078,-24.166,0.0
1966,12,17,-3.517,-11.078,0.79
1966,12,18,-5.127,-17.741,4.28
1966,12,19,-9.435,-15.082,0.375
1966,12,20,-13.819,-27.636,0.0
1966,12,21,-4.682,-19.754,0.0
1966,12,22,0.815,-7.908,0.0
1966,12,23,-2.618,-6.369,0.489
1966,12,24,1.25,-10.671,0.0
1966,12,25,5.514,-6.194,0.0
1966,12,26,0.404,-10.838,0.285
1966,12,27,-3.708,-11.33,0.0
1966,12,28,-6.131,-16.38,0.0
1966,12,29,10.613,-9.457,0.183
1966,12,30,16.757,1.23,0.0
1966,12,31,8.543,-4.62,0.542
1967,1,1,-3.308,-13.004,0.0
1967,1,2,1.68,-9.801,0.0
1967,1,3,-0.862,-9.999,0.0
