1,1,,10,PAST,0.0,0.0,,,,158.81,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.02,1.71,1.92,0.24,0.24,,,,,,,,,,,0.17,,,,2079.0,39.15,20.5,0.0,105.18,13.38,0.52,0.35,170.33,2.44,40.33
1,1,,11,PAST,0.0,0.0,,,,154.18,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.07,7.0,7.85,1.02,1.02,,,,,,,,,,,0.07,,,,2080.0,40.53,3.68,0.0,119.86,19.14,0.0,0.49,171.73,2.55,43.7
1,1,,12,PAST,0.0,0.0,,,,110.33,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4.54,5.09,0.68,0.67,,,,,,,,,,,0.13,,,,2081.0,42.88,49.65,0.0,118.37,14.45,0.62,0.66,174.47,2.63,42.05
1,1,,13,PAST,0.0,0.0,,,,56.79,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.04,4.23,4.75,0.63,0.63,,,,,,,,,,,0.09,,,,2082.0,32.37,106.37,0.0,114.32,12.6,0.28,0.75,170.85,2.45,35.84
1,1,,14,PAST,0.0,0.0,,,,70.75,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.09,9.29,10.42,1.4,1.39,,,,,,,,,,,0.04,,,,2083.0,44.2,92.25,0.0,102.29,26.15,0.22,0.55,172.51,2.34,42.18
1,1,,15,PAST,0.0,14.48,,,,53.75,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.09,,,,2084.0,26.36,114.0,0.0,113.82,39.63,0.72,1.04,169.6,2.38,22.47
1,1,,16,PAST,0.0,12.6,,,,111.39,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.06,,,,2085.0,25.21,53.87,0.0,111.54,61.48,0.08,0.78,167.72,2.29,15.64
1,1,,17,PAST,0.0,11.0,,,,154.31,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.06,,,,2086.0,18.54,8.86,0.0,122.07,118.27,0.68,1.09,163.97,2.25,12.22
1,1,,18,PAST,0.0,10.59,,,,93.62,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.04,,,,2087.0,20.28,69.72,0.0,123.58,126.57,0.0,0.94,161.25,2.18,8.88
1,1,,19,PAST,0.0,0.0,,,,105.9,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.23,0.25,0.03,0.03,,,,,,,,,,,0.13,,,,2088.0,35.35,89.95,0.0,98.4,27.09,0.87,0.98,161.15,2.16,21.12
1,1,,20,PAST,0.0,0.0,,,,92.74,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.39,0.44,0.06,0.06,,,,,,,,,,,0.05,,,,2089.0,43.75,61.07,0.0,110.52,13.65,0.73,0.88,163.27,2.22,33.06
1,1,,21,PAST,0.0,0.0,,,,103.23,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.06,5.81,6.52,0.78,0.78,,,,,,,,,,,0.16,,,,2090.0,49.76,37.04,0.0,122.03,6.9,0.53,1.03,165.98,2.32,36.24
1,1,,22,PAST,0.0,0.0,,,,104.1,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.71,0.79,0.11,0.11,,,,,,,,,,,0.08,,,,2091.0,39.53,37.67,0.0,127.99,0.0,0.0,0.94,166.37,2.42,40.34
1,1,,23,PAST,0.0,0.0,,,,52.07,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,43.63,0.0,0.0,3.93,0.0,,,,,,,,,,,0.05,,,,2092.0,42.39,68.03,23.29,119.48,0.0,0.0,0.84,167.42,2.41,37.52
1,1,,24,PAST,0.0,0.0,,,,52.85,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.01,1.22,1.37,0.18,0.18,,,,,,,,,,,0.06,,,,2093.0,36.15,1.85,106.21,111.32,1.63,0.05,0.89,171.39,2.5,46.58
1,1,,25,PAST,0.0,0.0,,,,108.31,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,0.09,,,,2094.0,31.61,61.96,0.0,119.69,1.89,0.34,0.39,170.98,2.36,29.32
1,1,,26,PAST,0.0,0.0,,,,99.9,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,0.09,,,,2095.0,29.98,84.67,7.02,101.55,10.24,0.27,0.81,170.54,2.43,29.74
1,1,,27,PAST,0.0,0.0,,,,86.9,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.03,2.83,3.18,0.35,0.35,,,,,,,,,,,0.08,,,,2096.0,31.0,79.91,0.0,120.75,18.98,0.51,0.77,169.18,2.37,39.36
1,1,,28,PAST,0.0,0.0,,,,153.64,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,44.16,0.0,0.0,0.0,0.0,,,,,,,,,,,0.17,,,,2097.0,38.22,21.39,0.0,101.97,6.68,0.52,0.65,168.42,2.32,25.59
1,1,,29,PAST,0.0,0.0,,,,51.11,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.53,0.6,0.08,0.08,,,,,,,,,,,0.1,,,,2098.0,37.79,106.66,3.83,114.69,6.71,0.12,0.76,172.03,2.41,40.15
1,1,,30,PAST,0.0,0.0,,,,122.62,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.05,5.03,5.65,0.64,0.63,,,,,,,,,,,0.11,,,,2099.0,33.84,34.69,20.07,113.49,8.75,0.27,0.92,174.29,2.61,40.61
